id,SuraID1,VerseID1,Text1,SuraID2,VerseID2,Text2,common,is_similar
1087,7,139,"Lo! as for these, their way will be destroyed and all that they are doing is in vain.",40,78,"Verily We sent messengers before thee, among them those of whom We have told thee, and some of whom We have not told thee; and it was not given to any messenger that he should bring a portent save by Allah_s leave, but when Allah_s commandment cometh (the cause) is judged aright, and the followers of vanity will then be lost.",0,0
1088,7,79,"And (Salih) turned from them and said: O my people! I delivered my Lord_s message unto you and gave you good advice, but ye love not good advisers.",40,18,"Warn them (O Muhammad) of the Day of the approaching (doom), when the hearts will be choking the throats, (when) there will be no friend for the wrong-doers, nor any intercessor who will be heard.",0,0
1089,7,132,"And they said: Whatever portent thou bringest wherewith to bewitch us, we shall not put faith in thee.",40,71,When carcans are about their necks and chains. They are dragged,0,0
1090,7,101,"Such were the townships. We relate some tidings of them unto thee (Muhammad). Their messengers verily came unto them with clear proofs (of Allah_s Sovereignty), but they could not believe because they had before denied. Thus doth Allah print upon the hearts of disbelievers (that they hear not).",40,40,"Whoso doeth an ill-deed, he will be repaid the like thereof, while whoso doeth right, whether male or female, and is a believer, (all) such will enter the Garden, where they will be nourished without stint.",0,0
1091,7,103,"Then, after them, We sent Moses with our tokens unto Pharaoh and his chiefs, but they repelled them. Now, see the nature of the consequence for the corrupters!",40,42,"Ye call me to disbelieve in Allah and ascribe unto Him as partners that whereof I have no knowledge, while I call you unto the Mighty, the Forgiver.",0,0
1092,7,178,"He whom Allah leadeth, he indeed is led aright, while he whom Allah sendeth astray - they indeed are losers.",41,32,"A gift of welcome from One Forgiving, Merciful.",0,0
1093,7,148,"And the folk of Moses, after (he left them), chose a calf (for worship), (made) out of their ornaments, of saffron hue, which gave a lowing sound. Saw they not that it spake not unto them nor guided them to any way? They chose it, and became wrong-doers.",41,2,"A revelation from the Beneficent, the Merciful,",0,0
1094,7,149,"And when they feared the consequences thereof and saw that they had gone astray, they said: Unless our Lord have mercy on us and forgive us, we verily are of the lost.",41,3,"A Scripture whereof the verses are expounded, a Lecture in Arabic for people who have knowledge,",0,0
1095,7,165,"And when they forgot that whereof they had been reminded, We rescued those who forbade wrong, and visited those who did wrong with dreadful punishment because they were evil-livers.",41,19,"And (make mention of) the day when the enemies of Allah are gathered unto the Fire, they are driven on",0,0
1096,7,163,"Ask them (O Muhammad) of the township that was by the sea, how they did break the Sabbath, how their big fish came unto them visibly upon their Sabbath day and on a day when they did not keep Sabbath came they not unto them. Thus did We try them for that they were evil-livers.",41,17,"And as for Thamud, We gave them guidance, but they preferred blindness to the guidance, so the bolt of the doom of humiliation overtook them because of what they used to earn.",0,0
1097,7,182,And those who deny Our revelations - step by step We lead them on from whence they know not.,41,36,"And if a whisper from the devil reach thee (O Muhammad) then seek refuge in Allah. Lo! He is the Hearer, the Knower.",0,0
1098,7,190,"But when He gave unto them aright, they ascribed unto Him partners in respect of that which He had given them. High is He Exalted above all that they associate (with Him).",41,44,"And if We had appointed it a Lecture in a foreign tongue they would assuredly have said: If only its verses were expounded (so that we might understand)? What! A foreign tongue and an Arab? - Say unto them (O Muhammad): For those who believe it is a guidance and a healing; and as for those who disbelieve, there is a deafness in their ears, and it is blindness for them. Such are called to from afar.",0,0
1099,7,185,"Have they not considered the dominion of the heavens and the earth, and what things Allah hath created, and that it may be that their own term draweth nigh? In what fact after this will they believe?",41,39,"And of His portents (is this): that thou seest the earth lowly, but when We send down water thereon it thrilleth and groweth. Lo! He Who quickeneth it is verily the Quickener of the Dead. Lo! He is Able to do all things.",0,0
1100,7,183,I give them rein (for) lo! My scheme is strong.,41,37,"And of His portents are the night and the day and the sun and the moon. Do not prostrate to the sun or the moon; but prostrate to Allah Who created them, if it is in truth Him Whom ye worship.",0,0
1101,7,167,"And (remember) when thy Lord proclaimed that He would raise against them till the Day of Resurrection those who would lay on them a cruel torment. Lo! verily thy Lord is swift in prosecution and lo! verily He is Forgiving, Merciful.",41,21,"And they say unto their skins: Why testify ye against us? They say: Allah hath given us speech Who giveth speech to all things, and Who created you at the first, and unto Whom ye are returned.",0,0
1102,7,151,"He said: My Lord! Have mercy on me and on my brother; bring us into Thy mercy, Thou the Most Merciful of all who show mercy.",41,5,"And they say: Our hearts are protected from that unto which thou (O Muhammad) callest us, and in our ears there is a deafness, and between us and thee there is a veil. Act, then. Lo! we also shall be acting.",0,0
1103,7,194,"Lo! those on whom ye call beside Allah are slaves like unto you. Call on them now, and let them answer you, if ye are truthful!",41,48,"And those to whom they used to cry of old have failed them, and they perceive they have no place of refuge.",0,0
1104,7,175,"Recite unto them the tale of him to whom We gave Our revelations, but he sloughed them off, so Satan overtook him and he became of those who lead astray.",41,29,And those who disbelieve will say: Our Lord! Show us those who beguiled us of the jinn and humankind. We will place them underneath our feet that they may be among the nethermost.,0,0
1105,7,170,"And as for those who make (men) keep the Scripture, and establish worship - lo! We squander not the wages of reformers.",41,24,"And though they are resigned, yet the Fire is still their home; and if they ask for favour, yet they are not of those unto whom favour can be shown.",0,0
1106,7,196,Lo! my Protecting Friend is Allah Who revealeth the Scripture. He befriendeth the righteous.,41,50,"And verily, if We cause him to taste mercy after some hurt that hath touched him, he will say: This is my own; and I deem not that the Hour will ever rise, and if I am brought back to my Lord, I surely shall be better off with Him - But We verily shall tell those who disbelieve (all) that they did, and We verily shall make them taste hard punishment.",0,0
1107,7,171,"And when We shook the Mount above them as it were a covering, and they supposed that it was going to fall upon them (and We said): Hold fast that which We have given you, and remember that which is therein, that ye may ward off (evil).",41,25,"And We assigned them comrades (in the world), who made their present and their past fairseeming unto them. And the Word concerning nations of the jinn and humankind who passed away before them hath effect for them. Lo! they were ever losers.",0,0
1108,7,164,"And when a community among them said: Why preach ye to a folk whom Allah is about to destroy or punish with an awful doom, they said: In order to be free from guilt before your Lord, and that haply they may ward off (evil).",41,18,And We delivered those who believed and used to keep their duty to Allah.,0,0
